benchmark_id,phase,domain,market_ticker,series_ticker,event_ticker,title,resolution,status,open_time,close_time,close_date,settlement_ts,volume,source_csv
politics_phase_i_028,phase_i,Politics,APRPOTUS-24JUN21-B40.0,KXAPRPOTUS,APRPOTUS-24JUN21,Will Joe Biden's approval rating be between 39.9 and 40.1 according to RealClearPolitics?,no,finalized,2024-06-15T14:00:00Z,2024-06-21T15:00:00Z,2024-06-21,2024-06-21T16:07:01.047713Z,930,Research/PoliticsMarkets/markets.csv
politics_phase_i_029,phase_i,Politics,APRPOTUS-24JUN21-T40.7,KXAPRPOTUS,APRPOTUS-24JUN21,Will Joe Biden's approval rating be above 40.7 according to RealClearPolitics?,no,finalized,2024-06-15T14:00:00Z,2024-06-21T15:00:00Z,2024-06-21,2024-06-21T16:07:01.047713Z,926,Research/PoliticsMarkets/markets.csv
politics_phase_i_030,phase_i,Politics,APRPOTUS-24MAY24-B39.7,KXAPRPOTUS,APRPOTUS-24MAY24,Will Joe Biden's approval rating be between 39.6 and 39.8 according to RealClearPolitics?,no,finalized,2024-05-18T14:00:00Z,2024-05-24T15:00:00Z,2024-05-24,2024-05-24T16:08:00.812666Z,910,Research/PoliticsMarkets/markets.csv
politics_phase_i_031,phase_i,Politics,APRPOTUS-24APR19-B39.8,KXAPRPOTUS,APRPOTUS-24APR19,Will Joe Biden's approval rating be between 39.7 and 39.9 according to RealClearPolitics?,no,finalized,2024-04-13T14:00:00Z,2024-04-19T15:00:00Z,2024-04-19,2024-04-19T16:27:00.547537Z,871,Research/PoliticsMarkets/markets.csv
politics_phase_i_032,phase_i,Politics,APRPOTUS-24FEB02-B40.9,KXAPRPOTUS,APRPOTUS-24FEB02,Will Joe Biden's approval rating be between 40.8 and 41.0 according to RealClearPolitics?,yes,finalized,2024-01-27T15:00:00Z,2024-02-02T16:00:00Z,2024-02-02,2024-02-02T17:45:01.510692Z,865,Research/PoliticsMarkets/markets.csv
politics_phase_i_033,phase_i,Politics,APRPOTUS-24MAY17-B40.1,KXAPRPOTUS,APRPOTUS-24MAY17,Will Joe Biden's approval rating be between 40.0 and 40.2 according to RealClearPolitics?,no,finalized,2024-05-11T14:00:00Z,2024-05-17T15:00:00Z,2024-05-17,2024-05-17T16:15:01.270525Z,859,Research/PoliticsMarkets/markets.csv
politics_phase_i_034,phase_i,Politics,APRPOTUS-24JUN07-B39.6,KXAPRPOTUS,APRPOTUS-24JUN07,Will Joe Biden's approval rating be between 39.5 and 39.7 according to RealClearPolitics?,no,finalized,2024-06-01T14:00:00Z,2024-06-07T15:00:00Z,2024-06-07,2024-06-07T16:07:00.523212Z,843,Research/PoliticsMarkets/markets.csv
politics_phase_i_035,phase_i,Politics,APRPOTUS-24MAR22-B40.5,KXAPRPOTUS,APRPOTUS-24MAR22,Will Joe Biden's approval rating be between 40.4 and 40.6 according to RealClearPolitics?,no,finalized,2024-03-16T14:00:00Z,2024-03-22T15:00:00Z,2024-03-22,2024-03-22T16:08:00.583673Z,831,Research/PoliticsMarkets/markets.csv
politics_phase_i_036,phase_i,Politics,APRPOTUS-24MAR08-T39.8,KXAPRPOTUS,APRPOTUS-24MAR08,Will Joe Biden's approval rating be below 39.8 according to RealClearPolitics?,yes,finalized,2024-03-02T15:00:00Z,2024-03-08T16:00:00Z,2024-03-08,2024-03-08T17:30:00.923405Z,826,Research/PoliticsMarkets/markets.csv
politics_phase_i_037,phase_i,Politics,APRPOTUS-24MAY31-B40.2,KXAPRPOTUS,APRPOTUS-24MAY31,Will Joe Biden's approval rating be between 40.1 and 40.3 according to RealClearPolitics?,no,finalized,2024-05-25T14:00:00Z,2024-05-31T15:00:00Z,2024-05-31,2024-05-31T16:11:01.297937Z,812,Research/PoliticsMarkets/markets.csv
politics_phase_i_038,phase_i,Politics,APRPOTUS-24MAY24-T39.3,KXAPRPOTUS,APRPOTUS-24MAY24,Will Joe Biden's approval rating be below 39.3 according to RealClearPolitics?,no,finalized,2024-05-18T14:00:00Z,2024-05-24T15:00:00Z,2024-05-24,2024-05-24T16:08:00.812666Z,803,Research/PoliticsMarkets/markets.csv
politics_phase_i_039,phase_i,Politics,APRPOTUS-24JUN14-B39.5,KXAPRPOTUS,APRPOTUS-24JUN14,Will Joe Biden's approval rating be between 39.4 and 39.6 according to RealClearPolitics?,no,finalized,2024-06-08T14:00:00Z,2024-06-14T15:00:00Z,2024-06-14,2024-06-14T16:17:00.620774Z,803,Research/PoliticsMarkets/markets.csv
politics_phase_i_040,phase_i,Politics,APRPOTUS-24MAY03-B40.3,KXAPRPOTUS,APRPOTUS-24MAY03,Will Joe Biden's approval rating be between 40.2 and 40.4 according to RealClearPolitics?,no,finalized,2024-04-27T14:00:00Z,2024-05-03T15:00:00Z,2024-05-03,2024-05-03T17:02:01.394848Z,777,Research/PoliticsMarkets/markets.csv
politics_phase_i_041,phase_i,Politics,APRPOTUS-24APR26-B40.6,KXAPRPOTUS,APRPOTUS-24APR26,Will Joe Biden's approval rating be between 40.5 and 40.7 according to RealClearPolitics?,no,finalized,2024-04-20T14:00:00Z,2024-04-26T15:00:00Z,2024-04-26,2024-04-26T16:07:00.7772Z,775,Research/PoliticsMarkets/markets.csv
politics_phase_i_042,phase_i,Politics,APRPOTUS-24APR26-B39.7,KXAPRPOTUS,APRPOTUS-24APR26,Will Joe Biden's approval rating be between 39.6 and 39.8 according to RealClearPolitics?,no,finalized,2024-04-20T14:00:00Z,2024-04-26T15:00:00Z,2024-04-26,2024-04-26T16:07:00.7772Z,765,Research/PoliticsMarkets/markets.csv
politics_phase_i_043,phase_i,Politics,APRPOTUS-24JUN21-B39.7,KXAPRPOTUS,APRPOTUS-24JUN21,Will Joe Biden's approval rating be between 39.6 and 39.8 according to RealClearPolitics?,no,finalized,2024-06-15T14:00:00Z,2024-06-21T15:00:00Z,2024-06-21,2024-06-21T16:07:01.047713Z,764,Research/PoliticsMarkets/markets.csv
politics_phase_i_044,phase_i,Politics,APRPOTUS-24JUN07-B40.2,KXAPRPOTUS,APRPOTUS-24JUN07,Will Joe Biden's approval rating be between 40.1 and 40.3 according to RealClearPolitics?,no,finalized,2024-06-01T14:00:00Z,2024-06-07T15:00:00Z,2024-06-07,2024-06-07T16:07:00.523212Z,760,Research/PoliticsMarkets/markets.csv
politics_phase_i_045,phase_i,Politics,APRPOTUS-24MAY17-T40.2,KXAPRPOTUS,APRPOTUS-24MAY17,Will Joe Biden's approval rating be above 40.2 according to RealClearPolitics?,yes,finalized,2024-05-11T14:00:00Z,2024-05-17T15:00:00Z,2024-05-17,2024-05-17T16:15:01.270525Z,755,Research/PoliticsMarkets/markets.csv
politics_phase_i_046,phase_i,Politics,APRPOTUS-24MAR29-B39.8,KXAPRPOTUS,APRPOTUS-24MAR29,Will Joe Biden's approval rating be between 39.7 and 39.9 according to RealClearPolitics?,yes,finalized,2024-03-23T14:00:00Z,2024-03-29T15:00:00Z,2024-03-29,2024-03-29T16:10:00.387486Z,748,Research/PoliticsMarkets/markets.csv
politics_phase_i_047,phase_i,Politics,APRPOTUS-24APR26-B40.3,KXAPRPOTUS,APRPOTUS-24APR26,Will Joe Biden's approval rating be between 40.2 and 40.4 according to RealClearPolitics?,no,finalized,2024-04-20T14:00:00Z,2024-04-26T15:00:00Z,2024-04-26,2024-04-26T16:07:00.7772Z,735,Research/PoliticsMarkets/markets.csv
politics_phase_i_048,phase_i,Politics,APRPOTUS-24MAR01-T40.7,KXAPRPOTUS,APRPOTUS-24MAR01,Will Joe Biden's approval rating be above 40.7 according to RealClearPolitics?,yes,finalized,2024-02-24T15:00:00Z,2024-03-01T16:00:00Z,2024-03-01,2024-03-01T17:14:00.748757Z,707,Research/PoliticsMarkets/markets.csv
politics_phase_i_049,phase_i,Politics,APRPOTUS-24MAR29-B40.1,KXAPRPOTUS,APRPOTUS-24MAR29,Will Joe Biden's approval rating be between 40.0 and 40.2 according to RealClearPolitics?,no,finalized,2024-03-23T14:00:00Z,2024-03-29T15:00:00Z,2024-03-29,2024-03-29T16:10:00.387486Z,696,Research/PoliticsMarkets/markets.csv
politics_phase_i_050,phase_i,Politics,APRPOTUS-24APR26-B40.9,KXAPRPOTUS,APRPOTUS-24APR26,Will Joe Biden's approval rating be between 40.8 and 41.0 according to RealClearPolitics?,no,finalized,2024-04-20T14:00:00Z,2024-04-26T15:00:00Z,2024-04-26,2024-04-26T16:07:00.7772Z,686,Research/PoliticsMarkets/markets.csv
politics_phase_i_051,phase_i,Politics,APRPOTUS-24MAY10-B39.8,KXAPRPOTUS,APRPOTUS-24MAY10,Will Joe Biden's approval rating be between 39.7 and 39.9 according to RealClearPolitics?,no,finalized,2024-05-04T14:00:00Z,2024-05-10T15:00:00Z,2024-05-10,2024-05-10T16:15:01.026865Z,669,Research/PoliticsMarkets/markets.csv
politics_phase_i_052,phase_i,Politics,APRPOTUS-24MAR15-B40.3,KXAPRPOTUS,APRPOTUS-24MAR15,Will Joe Biden's approval rating be between 40.2 and 40.4 according to RealClearPolitics?,no,finalized,2024-03-09T15:00:00Z,2024-03-15T15:00:00Z,2024-03-15,2024-03-15T16:14:00.322739Z,668,Research/PoliticsMarkets/markets.csv
politics_phase_i_053,phase_i,Politics,APRPOTUS-24MAY24-B39.4,KXAPRPOTUS,APRPOTUS-24MAY24,Will Joe Biden's approval rating be between 39.3 and 39.5 according to RealClearPolitics?,no,finalized,2024-05-18T14:00:00Z,2024-05-24T15:00:00Z,2024-05-24,2024-05-24T16:08:00.812666Z,663,Research/PoliticsMarkets/markets.csv
politics_phase_i_054,phase_i,Politics,APRPOTUS-24MAY24-T41.3,KXAPRPOTUS,APRPOTUS-24MAY24,Will Joe Biden's approval rating be above 41.3 according to RealClearPolitics?,no,finalized,2024-05-18T14:00:00Z,2024-05-24T15:00:00Z,2024-05-24,2024-05-24T16:08:00.812666Z,662,Research/PoliticsMarkets/markets.csv
politics_phase_i_055,phase_i,Politics,APRPOTUS-24MAY17-B38.9,KXAPRPOTUS,APRPOTUS-24MAY17,Will Joe Biden's approval rating be between 38.8 and 39.0 according to RealClearPolitics?,no,finalized,2024-05-11T14:00:00Z,2024-05-17T15:00:00Z,2024-05-17,2024-05-17T16:15:01.270525Z,654,Research/PoliticsMarkets/markets.csv
politics_phase_i_056,phase_i,Politics,APRPOTUS-24MAY17-B39.8,KXAPRPOTUS,APRPOTUS-24MAY17,Will Joe Biden's approval rating be between 39.7 and 39.9 according to RealClearPolitics?,no,finalized,2024-05-11T14:00:00Z,2024-05-17T15:00:00Z,2024-05-17,2024-05-17T16:15:01.270525Z,642,Research/PoliticsMarkets/markets.csv
politics_phase_i_057,phase_i,Politics,APRPOTUS-24JUN07-B39.9,KXAPRPOTUS,APRPOTUS-24JUN07,Will Joe Biden's approval rating be between 39.8 and 40.0 according to RealClearPolitics?,yes,finalized,2024-06-01T14:00:00Z,2024-06-07T15:00:00Z,2024-06-07,2024-06-07T16:07:00.523212Z,636,Research/PoliticsMarkets/markets.csv
politics_phase_i_058,phase_i,Politics,APRPOTUS-24MAR15-T40.4,KXAPRPOTUS,APRPOTUS-24MAR15,Will Joe Biden's approval rating be above 40.4 according to RealClearPolitics?,no,finalized,2024-03-09T15:00:00Z,2024-03-15T15:00:00Z,2024-03-15,2024-03-15T16:14:00.322739Z,633,Research/PoliticsMarkets/markets.csv
politics_phase_i_059,phase_i,Politics,APRPOTUS-24MAY10-B39.2,KXAPRPOTUS,APRPOTUS-24MAY10,Will Joe Biden's approval rating be between 39.1 and 39.3 according to RealClearPolitics?,yes,finalized,2024-05-04T14:00:00Z,2024-05-10T15:00:00Z,2024-05-10,2024-05-10T16:15:01.026865Z,630,Research/PoliticsMarkets/markets.csv
politics_phase_i_060,phase_i,Politics,APRPOTUS-24MAR22-B40.8,KXAPRPOTUS,APRPOTUS-24MAR22,Will Joe Biden's approval rating be between 40.7 and 40.9 according to RealClearPolitics?,no,finalized,2024-03-16T14:00:00Z,2024-03-22T15:00:00Z,2024-03-22,2024-03-22T16:08:00.583673Z,618,Research/PoliticsMarkets/markets.csv
politics_phase_i_061,phase_i,Politics,APRPOTUS-24APR12-B40.9,KXAPRPOTUS,APRPOTUS-24APR12,Will Joe Biden's approval rating be between 40.8 and 41.0 according to RealClearPolitics?,yes,finalized,2024-04-06T14:00:00Z,2024-04-12T15:00:00Z,2024-04-12,2024-04-12T16:20:01.375987Z,618,Research/PoliticsMarkets/markets.csv
politics_phase_i_062,phase_i,Politics,APRPOTUS-24MAR29-B40.4,KXAPRPOTUS,APRPOTUS-24MAR29,Will Joe Biden's approval rating be between 40.3 and 40.5 according to RealClearPolitics?,no,finalized,2024-03-23T14:00:00Z,2024-03-29T15:00:00Z,2024-03-29,2024-03-29T16:10:00.387486Z,598,Research/PoliticsMarkets/markets.csv
politics_phase_i_063,phase_i,Politics,APRPOTUS-24FEB02-B40.0,KXAPRPOTUS,APRPOTUS-24FEB02,Will Joe Biden's approval rating be between 39.9 and 40.1 according to RealClearPolitics?,no,finalized,2024-01-27T15:00:00Z,2024-02-02T16:00:00Z,2024-02-02,2024-02-02T17:45:01.510692Z,579,Research/PoliticsMarkets/markets.csv
politics_phase_i_064,phase_i,Politics,APRPOTUS-24FEB02-B40.3,KXAPRPOTUS,APRPOTUS-24FEB02,Will Joe Biden's approval rating be between 40.2 and 40.4 according to RealClearPolitics?,no,finalized,2024-01-27T15:00:00Z,2024-02-02T16:00:00Z,2024-02-02,2024-02-02T17:45:01.510692Z,567,Research/PoliticsMarkets/markets.csv
politics_phase_i_065,phase_i,Politics,APRPOTUS-24MAR22-B40.2,KXAPRPOTUS,APRPOTUS-24MAR22,Will Joe Biden's approval rating be between 40.1 and 40.3 according to RealClearPolitics?,yes,finalized,2024-03-16T14:00:00Z,2024-03-22T15:00:00Z,2024-03-22,2024-03-22T16:08:00.583673Z,552,Research/PoliticsMarkets/markets.csv
politics_phase_i_066,phase_i,Politics,APRPOTUS-24APR19-B40.1,KXAPRPOTUS,APRPOTUS-24APR19,Will Joe Biden's approval rating be between 40.0 and 40.2 according to RealClearPolitics?,yes,finalized,2024-04-13T14:00:00Z,2024-04-19T15:00:00Z,2024-04-19,2024-04-19T16:27:00.547537Z,547,Research/PoliticsMarkets/markets.csv
politics_phase_i_067,phase_i,Politics,APRPOTUS-24APR05-B40.7,KXAPRPOTUS,APRPOTUS-24APR05,Will Joe Biden's approval rating be between 40.6 and 40.8 according to RealClearPolitics?,no,finalized,2024-03-30T14:00:00Z,2024-04-05T15:00:00Z,2024-04-05,2024-04-05T16:41:00.969364Z,546,Research/PoliticsMarkets/markets.csv
politics_phase_i_068,phase_i,Politics,APRPOTUS-24MAY10-B39.5,KXAPRPOTUS,APRPOTUS-24MAY10,Will Joe Biden's approval rating be between 39.4 and 39.6 according to RealClearPolitics?,no,finalized,2024-05-04T14:00:00Z,2024-05-10T15:00:00Z,2024-05-10,2024-05-10T16:15:01.026865Z,544,Research/PoliticsMarkets/markets.csv
politics_phase_i_069,phase_i,Politics,APRPOTUS-24MAY10-B40.1,KXAPRPOTUS,APRPOTUS-24MAY10,Will Joe Biden's approval rating be between 40.0 and 40.2 according to RealClearPolitics?,no,finalized,2024-05-04T14:00:00Z,2024-05-10T15:00:00Z,2024-05-10,2024-05-10T16:15:01.026865Z,543,Research/PoliticsMarkets/markets.csv
politics_phase_i_070,phase_i,Politics,APRPOTUS-24MAR08-B41.1,KXAPRPOTUS,APRPOTUS-24MAR08,Will Joe Biden's approval rating be between 41.0 and 41.2 according to RealClearPolitics?,no,finalized,2024-03-02T15:00:00Z,2024-03-08T16:00:00Z,2024-03-08,2024-03-08T17:30:00.923405Z,519,Research/PoliticsMarkets/markets.csv
politics_phase_i_071,phase_i,Politics,APRPOTUS-24MAR29-T39.1,KXAPRPOTUS,APRPOTUS-24MAR29,Will Joe Biden's approval rating be below 39.1 according to RealClearPolitics?,no,finalized,2024-03-23T14:00:00Z,2024-03-29T15:00:00Z,2024-03-29,2024-03-29T16:10:00.387486Z,507,Research/PoliticsMarkets/markets.csv
politics_phase_i_072,phase_i,Politics,APRPOTUS-24MAY24-B40.3,KXAPRPOTUS,APRPOTUS-24MAY24,Will Joe Biden's approval rating be between 40.2 and 40.4 according to RealClearPolitics?,no,finalized,2024-05-18T14:00:00Z,2024-05-24T15:00:00Z,2024-05-24,2024-05-24T16:08:00.812666Z,501,Research/PoliticsMarkets/markets.csv
politics_phase_i_073,phase_i,Politics,APRPOTUS-24JUN28-B40.5,KXAPRPOTUS,APRPOTUS-24JUN28,Will Joe Biden's approval rating be between 40.4 and 40.6 according to RealClearPolitics?,no,finalized,2024-06-22T14:00:00Z,2024-06-28T15:00:00Z,2024-06-28,2024-06-28T16:07:01.18657Z,499,Research/PoliticsMarkets/markets.csv
politics_phase_i_074,phase_i,Politics,APRPOTUS-24MAR22-B39.9,KXAPRPOTUS,APRPOTUS-24MAR22,Will Joe Biden's approval rating be between 39.8 and 40.0 according to RealClearPolitics?,no,finalized,2024-03-16T14:00:00Z,2024-03-22T15:00:00Z,2024-03-22,2024-03-22T16:08:00.583673Z,498,Research/PoliticsMarkets/markets.csv
politics_phase_i_075,phase_i,Politics,APRPOTUS-24JUN07-T39.5,KXAPRPOTUS,APRPOTUS-24JUN07,Will Joe Biden's approval rating be below 39.5 according to RealClearPolitics?,no,finalized,2024-06-01T14:00:00Z,2024-06-07T15:00:00Z,2024-06-07,2024-06-07T16:07:00.523212Z,498,Research/PoliticsMarkets/markets.csv
politics_phase_i_076,phase_i,Politics,APRPOTUS-24MAR15-B40.0,KXAPRPOTUS,APRPOTUS-24MAR15,Will Joe Biden's approval rating be between 39.9 and 40.1 according to RealClearPolitics?,no,finalized,2024-03-09T15:00:00Z,2024-03-15T15:00:00Z,2024-03-15,2024-03-15T16:14:00.322739Z,497,Research/PoliticsMarkets/markets.csv
politics_phase_i_077,phase_i,Politics,APRPOTUS-24MAR01-B40.3,KXAPRPOTUS,APRPOTUS-24MAR01,Will Joe Biden's approval rating be between 40.2 and 40.4 according to RealClearPolitics?,no,finalized,2024-02-24T15:00:00Z,2024-03-01T16:00:00Z,2024-03-01,2024-03-01T17:14:00.748757Z,496,Research/PoliticsMarkets/markets.csv
politics_phase_i_078,phase_i,Politics,APRPOTUS-24JUN14-B39.2,KXAPRPOTUS,APRPOTUS-24JUN14,Will Joe Biden's approval rating be between 39.1 and 39.3 according to RealClearPolitics?,no,finalized,2024-06-08T14:00:00Z,2024-06-14T15:00:00Z,2024-06-14,2024-06-14T16:17:00.620774Z,490,Research/PoliticsMarkets/markets.csv
politics_phase_i_079,phase_i,Politics,APRPOTUS-24JUN21-B38.8,KXAPRPOTUS,APRPOTUS-24JUN21,Will Joe Biden's approval rating be between 38.7 and 38.9 according to RealClearPolitics?,no,finalized,2024-06-15T14:00:00Z,2024-06-21T15:00:00Z,2024-06-21,2024-06-21T16:07:01.047713Z,489,Research/PoliticsMarkets/markets.csv
politics_phase_i_080,phase_i,Politics,APRPOTUS-24FEB16-B40.1,KXAPRPOTUS,APRPOTUS-24FEB16,Will Joe Biden's approval rating be between 40.0 and 40.2 according to RealClearPolitics?,yes,finalized,2024-02-10T15:00:00Z,2024-02-16T16:00:00Z,2024-02-16,2024-02-16T17:22:00.42636Z,479,Research/PoliticsMarkets/markets.csv
politics_phase_i_081,phase_i,Politics,APRPOTUS-24APR19-T41.7,KXAPRPOTUS,APRPOTUS-24APR19,Will Joe Biden's approval rating be above 41.7 according to RealClearPolitics?,no,finalized,2024-04-13T14:00:00Z,2024-04-19T15:00:00Z,2024-04-19,2024-04-19T16:27:00.547537Z,477,Research/PoliticsMarkets/markets.csv
politics_phase_i_082,phase_i,Politics,APRPOTUS-24MAR08-B39.9,KXAPRPOTUS,APRPOTUS-24MAR08,Will Joe Biden's approval rating be between 39.8 and 40.0 according to RealClearPolitics?,no,finalized,2024-03-02T15:00:00Z,2024-03-08T16:00:00Z,2024-03-08,2024-03-08T17:30:00.923405Z,471,Research/PoliticsMarkets/markets.csv
politics_phase_i_083,phase_i,Politics,APRPOTUS-24JUN07-B40.5,KXAPRPOTUS,APRPOTUS-24JUN07,Will Joe Biden's approval rating be between 40.4 and 40.6 according to RealClearPolitics?,no,finalized,2024-06-01T14:00:00Z,2024-06-07T15:00:00Z,2024-06-07,2024-06-07T16:07:00.523212Z,470,Research/PoliticsMarkets/markets.csv
politics_phase_i_084,phase_i,Politics,APRPOTUS-24MAR29-T41.1,KXAPRPOTUS,APRPOTUS-24MAR29,Will Joe Biden's approval rating be above 41.1 according to RealClearPolitics?,no,finalized,2024-03-23T14:00:00Z,2024-03-29T15:00:00Z,2024-03-29,2024-03-29T16:10:00.387486Z,466,Research/PoliticsMarkets/markets.csv
politics_phase_i_085,phase_i,Politics,APRPOTUS-24MAY03-B40.6,KXAPRPOTUS,APRPOTUS-24MAY03,Will Joe Biden's approval rating be between 40.5 and 40.7 according to RealClearPolitics?,no,finalized,2024-04-27T14:00:00Z,2024-05-03T15:00:00Z,2024-05-03,2024-05-03T17:02:01.394848Z,465,Research/PoliticsMarkets/markets.csv
politics_phase_i_086,phase_i,Politics,APRPOTUS-24MAY10-T39.1,KXAPRPOTUS,APRPOTUS-24MAY10,Will Joe Biden's approval rating be below 39.1 according to RealClearPolitics?,no,finalized,2024-05-04T14:00:00Z,2024-05-10T15:00:00Z,2024-05-10,2024-05-10T16:15:01.026865Z,463,Research/PoliticsMarkets/markets.csv
politics_phase_i_087,phase_i,Politics,APRPOTUS-24MAY10-B40.7,KXAPRPOTUS,APRPOTUS-24MAY10,Will Joe Biden's approval rating be between 40.6 and 40.8 according to RealClearPolitics?,no,finalized,2024-05-04T14:00:00Z,2024-05-10T15:00:00Z,2024-05-10,2024-05-10T16:15:01.026865Z,459,Research/PoliticsMarkets/markets.csv
politics_phase_i_088,phase_i,Politics,APRPOTUS-24MAR29-B39.5,KXAPRPOTUS,APRPOTUS-24MAR29,Will Joe Biden's approval rating be between 39.4 and 39.6 according to RealClearPolitics?,no,finalized,2024-03-23T14:00:00Z,2024-03-29T15:00:00Z,2024-03-29,2024-03-29T16:10:00.387486Z,445,Research/PoliticsMarkets/markets.csv
politics_phase_i_089,phase_i,Politics,APRPOTUS-24MAY31-T38.9,KXAPRPOTUS,APRPOTUS-24MAY31,Will Joe Biden's approval rating be below 38.9 according to RealClearPolitics?,no,finalized,2024-05-25T14:00:00Z,2024-05-31T15:00:00Z,2024-05-31,2024-05-31T16:11:01.297937Z,427,Research/PoliticsMarkets/markets.csv
politics_phase_i_090,phase_i,Politics,APRPOTUS-24MAR29-B40.7,KXAPRPOTUS,APRPOTUS-24MAR29,Will Joe Biden's approval rating be between 40.6 and 40.8 according to RealClearPolitics?,no,finalized,2024-03-23T14:00:00Z,2024-03-29T15:00:00Z,2024-03-29,2024-03-29T16:10:00.387486Z,417,Research/PoliticsMarkets/markets.csv
politics_phase_i_091,phase_i,Politics,APRPOTUS-24FEB09-T40.0,KXAPRPOTUS,APRPOTUS-24FEB09,Will Joe Biden's approval rating be below 40.0 according to RealClearPolitics?,no,finalized,2024-02-03T15:00:00Z,2024-02-09T16:00:00Z,2024-02-09,2024-02-09T17:23:00.903253Z,414,Research/PoliticsMarkets/markets.csv
politics_phase_i_092,phase_i,Politics,APRPOTUS-24MAY03-B40.9,KXAPRPOTUS,APRPOTUS-24MAY03,Will Joe Biden's approval rating be between 40.8 and 41.0 according to RealClearPolitics?,no,finalized,2024-04-27T14:00:00Z,2024-05-03T15:00:00Z,2024-05-03,2024-05-03T17:02:01.394848Z,414,Research/PoliticsMarkets/markets.csv
politics_phase_i_093,phase_i,Politics,APRPOTUS-24MAR29-B41.0,KXAPRPOTUS,APRPOTUS-24MAR29,Will Joe Biden's approval rating be between 40.9 and 41.1 according to RealClearPolitics?,no,finalized,2024-03-23T14:00:00Z,2024-03-29T15:00:00Z,2024-03-29,2024-03-29T16:10:00.387486Z,390,Research/PoliticsMarkets/markets.csv
politics_phase_i_094,phase_i,Politics,APRPOTUS-24APR19-B41.0,KXAPRPOTUS,APRPOTUS-24APR19,Will Joe Biden's approval rating be between 40.9 and 41.1 according to RealClearPolitics?,no,finalized,2024-04-13T14:00:00Z,2024-04-19T15:00:00Z,2024-04-19,2024-04-19T16:27:00.547537Z,390,Research/PoliticsMarkets/markets.csv
politics_phase_i_095,phase_i,Politics,APRPOTUS-24APR12-B40.3,KXAPRPOTUS,APRPOTUS-24APR12,Will Joe Biden's approval rating be between 40.2 and 40.4 according to RealClearPolitics?,no,finalized,2024-04-06T14:00:00Z,2024-04-12T15:00:00Z,2024-04-12,2024-04-12T16:20:01.375987Z,385,Research/PoliticsMarkets/markets.csv
politics_phase_i_096,phase_i,Politics,APRPOTUS-24APR05-B39.8,KXAPRPOTUS,APRPOTUS-24APR05,Will Joe Biden's approval rating be between 39.7 and 39.9 according to RealClearPolitics?,no,finalized,2024-03-30T14:00:00Z,2024-04-05T15:00:00Z,2024-04-05,2024-04-05T16:41:00.969364Z,383,Research/PoliticsMarkets/markets.csv
politics_phase_i_097,phase_i,Politics,APRPOTUS-24MAY03-T41.0,KXAPRPOTUS,APRPOTUS-24MAY03,Will Joe Biden's approval rating be above 41.0 according to RealClearPolitics?,no,finalized,2024-04-27T14:00:00Z,2024-05-03T15:00:00Z,2024-05-03,2024-05-03T17:02:01.394848Z,375,Research/PoliticsMarkets/markets.csv
politics_phase_i_098,phase_i,Politics,APRPOTUS-24APR12-B40.6,KXAPRPOTUS,APRPOTUS-24APR12,Will Joe Biden's approval rating be between 40.5 and 40.7 according to RealClearPolitics?,no,finalized,2024-04-06T14:00:00Z,2024-04-12T15:00:00Z,2024-04-12,2024-04-12T16:20:01.375987Z,374,Research/PoliticsMarkets/markets.csv
politics_phase_i_099,phase_i,Politics,APRPOTUS-24MAY24-B41.2,KXAPRPOTUS,APRPOTUS-24MAY24,Will Joe Biden's approval rating be between 41.1 and 41.3 according to RealClearPolitics?,no,finalized,2024-05-18T14:00:00Z,2024-05-24T15:00:00Z,2024-05-24,2024-05-24T16:08:00.812666Z,369,Research/PoliticsMarkets/markets.csv
politics_phase_i_100,phase_i,Politics,APRPOTUS-24MAY10-B40.4,KXAPRPOTUS,APRPOTUS-24MAY10,Will Joe Biden's approval rating be between 40.3 and 40.5 according to RealClearPolitics?,no,finalized,2024-05-04T14:00:00Z,2024-05-10T15:00:00Z,2024-05-10,2024-05-10T16:15:01.026865Z,368,Research/PoliticsMarkets/markets.csv
politics_phase_ii_001,phase_ii,Politics,GOVSHUTLENGTH-24JUN30-T0,KXGOVSHUTLENGTH,GOVSHUTLENGTH-24JUN30,"Will the government be shut down more than 0 days between Dec 1, 2023 and Jun 30, 2024?",no,finalized,2023-12-01T15:00:00Z,2024-07-01T14:00:00Z,2024-07-01,2024-07-01T15:13:00.281491Z,29578,Research/PoliticsMarkets/markets.csv
politics_phase_ii_002,phase_ii,Politics,GOVSHUTLENGTH-24JUN30-T3,KXGOVSHUTLENGTH,GOVSHUTLENGTH-24JUN30,"Will the government be shut down more than 3 days between Dec 1, 2023 and Jun 30, 2024?",no,finalized,2023-12-01T15:00:00Z,2024-07-01T14:00:00Z,2024-07-01,2024-07-01T15:13:00.301065Z,16871,Research/PoliticsMarkets/markets.csv
politics_phase_ii_003,phase_ii,Politics,GOVSHUTLENGTH-24JUN30-T5,KXGOVSHUTLENGTH,GOVSHUTLENGTH-24JUN30,"Will the government be shut down more than 5 days between Dec 1, 2023 and Jun 30, 2024?",no,finalized,2023-12-01T15:00:00Z,2024-07-01T14:00:00Z,2024-07-01,2024-07-01T15:13:00.320684Z,11015,Research/PoliticsMarkets/markets.csv
